Timestamp_(ms),Type,step,value_1,value_2,value_3,GroundTruth,value_4,value_5,turns,Compass_Heading,gyro_magnitude,gyro_roll_mean,gyro_roll_std,heading_diff,heading_roll_std,is_qs_candidate,Quasi_Static_Interval,Quasi_Static_Interval_Number
1740465065113,Compass,0.0,68.55789528823061,2.2388775,5.671234,0.0,0.0,0.0,0,2.238877500000001,226.94299781926816,323.9820959816136,36.4414957176345,,1.5350760325233026,True,1,0
1740465068543,Compass,0.5,66.4146423208187,0.11055572,6.0490417,0.0,0.0,0.0,0,0.11055571999997937,264.0134527805434,323.9820959816136,36.4414957176345,2.1283217800000216,1.5350760325233026,True,1,0
1740465068854,Compass,1.0,63.52724563130375,5.097632,357.82974,0.0,0.0,0.0,0,5.097631999999976,293.6627260497728,323.9820959816136,36.4414957176345,4.987076279999997,1.5350760325233026,True,1,0
1740465071515,Compass,1.5,63.23560854059997,9.095385,357.9903,0.0,0.0,0.0,0,9.095385000000022,316.57245578343077,323.9820959816136,36.4414957176345,3.9977530000000456,1.5350760325233026,True,1,0
1740465071981,Compass,2.0,63.23560854059997,8.946061,352.57037,0.0,0.0,0.0,0,8.946060999999986,333.4252411511325,323.9820959816136,36.4414957176345,0.14932400000003554,1.5350760325233026,True,1,0
1740465072293,Compass,2.5,62.886119792049506,6.301636,344.263,0.0,0.0,0.0,0,6.301635999999974,344.9041011191216,323.9820959816136,36.4414957176345,2.6444250000000125,1.5350760325233026,True,1,0
1740465072654,Compass,3.0,63.12441212597548,5.882438,343.909,0.0,0.0,0.0,0,5.882437999999979,351.69226172202985,323.9820959816136,36.4414957176345,0.4191979999999944,1.5350760325233026,True,1,0
1740465072913,Compass,3.5,63.12441212597548,9.316307,338.84146,0.0,0.0,0.0,0,9.316306999999995,354.4730604792185,323.9820959816136,36.4414957176345,3.4338690000000156,1.5350760325233026,True,1,0
1740465073274,Compass,4.0,62.92967925589642,8.794398,330.07718,0.0,0.0,0.0,0,8.794398000000001,353.929898894811,330.5694759878806,24.679958487137593,0.5219089999999937,1.5350760325233026,True,1,0
1740465073514,Compass,4.5,62.74237378956903,7.233145,327.6892,0.0,0.0,0.0,0,7.233144999999979,350.7462168653427,334.5651825259192,16.694835933219483,1.561253000000022,1.5387324000364657,True,1,0
1740465073915,Compass,5.0,62.17188874402965,6.719947,336.8529,0.0,0.0,0.0,0,6.719946999999991,345.605477911688,336.5031668815844,12.852766625841525,0.5131979999999885,1.2762245371271155,True,1,0
1740465074233,Compass,5.5,60.40504557774955,9.84829,333.3042,0.0,0.0,0.0,0,9.84829000000002,339.7063975171905,336.8448706811759,12.343067632163976,3.1283430000000294,1.0676937907269908,True,1,0
1740465074594,Compass,6.0,59.92355155738017,8.1529455,329.3497,0.0,0.0,0.0,0,8.152945499999987,329.3599636397291,335.9861560164999,13.02707379867542,1.695344500000033,1.0213181255205528,True,1,0
1740465074835,Compass,6.5,58.822163127515125,7.9506803,329.8636,0.0,0.0,0.0,0,7.950680299999988,327.94353149694797,334.24987590935785,13.481267459579037,0.20226519999999937,1.526295473277944,True,1,0
1740465075413,Compass,7.0,58.0171378236638,9.177109,331.32327,0.0,0.0,0.0,0,9.177108999999973,326.75365649397753,332.02723996198654,13.144268216966724,1.2264286999999854,1.493421826118296,True,1,0
1740465075553,Compass,7.5,57.48658131468596,9.606833,327.33188,0.0,0.0,0.0,0,9.606832999999995,325.7536979132727,329.5792713647134,12.03815558258381,0.42972400000002153,1.4107205403392455,True,1,0
1740465076017,Compass,8.0,55.93138933103665,8.366432,327.48416,0.0,0.0,0.0,0,8.366431999999975,323.94905085112265,327.2985405557489,10.194843933798461,1.2404010000000198,1.4302655021462891,True,1,0
1740465076133,Compass,8.5,53.521972707477815,8.881012,316.25204,0.0,0.0,0.0,0,8.881011999999998,322.73249138474995,325.3076790073074,7.95970531935755,0.5145800000000236,1.4322577259351588,True,1,0
1740465076515,Compass,9.0,47.34967990916095,10.528423,319.3781,0.0,0.0,0.0,0,10.528422999999975,321.69801277730403,323.69309513066463,5.677441497551777,1.6474109999999769,1.4047848544237396,True,1,0
1740465076777,Compass,9.5,47.34967990916095,12.089544,322.1902,0.0,0.0,0.0,0,12.08954399999999,320.5445211809918,322.4433972401578,3.574507885428338,1.5611210000000142,1.3455099582075372,True,1,0
1740465077255,Compass,10.0,47.34967990916095,6.2008467,320.96286,0.0,0.0,0.0,0,6.2008467,318.8598995119921,321.8186788603396,3.0613914836681233,5.88869729999999,1.3570730928926014,True,1,0
1740465077374,Compass,10.5,47.59767917136297,4.8472376,317.1849,0.0,0.0,0.0,0,4.847237599999971,318.35272251145966,321.12389337748687,2.7375501383593055,1.3536091000000283,1.5775478907140295,True,1,0
1740465077974,Compass,11.0,48.328223508628994,6.313937,317.62842,0.0,0.0,0.0,0,6.31393700000001,317.75353152012144,320.3096423446865,2.7597659580787344,1.4666994000000386,1.5897767048933713,True,1,0
1740465078093,Compass,11.5,48.328223508628994,6.501918,313.15366,0.0,0.0,0.0,0,6.501917999999989,319.71893676034347,319.35613679973073,3.1828389388725142,0.1879809999999793,1.5548519600121156,True,1,0
1740465078473,Compass,12.0,48.328223508628994,4.699903,315.8049,0.0,0.0,0.0,0,4.699903000000006,320.8832936387195,318.33908951578155,3.9543019651784492,1.802014999999983,1.581791729832166,True,1,0
1740465078734,Compass,12.5,46.32198789451938,3.1624293,314.15567,0.0,0.0,0.0,0,3.1624292999999852,321.38671976204665,317.25540418183084,4.801023856079368,1.537473700000021,1.5872511732714216,True,1,0
1740465079113,Compass,13.0,46.08424690173422,2.193576,323.3997,0.0,0.0,0.0,0,2.1935760000000073,320.96092915958906,316.1017656383607,5.659555019989909,0.9688532999999779,17.954742134934726,False,0,-1
1740465079415,Compass,13.5,46.08424690173422,4.3581843,322.31186,0.0,0.0,0.0,0,4.358184300000005,319.98918794245566,314.91736161137766,6.465060294108156,2.1646082999999976,17.908033787514174,False,0,-1
1740465079876,Compass,14.0,46.08424690173422,-0.6151072,321.65973,0.0,0.0,0.0,0,359.3848928,317.52174925415716,313.7782525387177,7.185890114915148,4.973291500000016,17.905560252209582,False,0,-1
1740465080015,Compass,14.5,46.22119035139619,-1.475981,317.62506,0.0,0.0,0.0,0,358.524019,314.5398910019713,312.6506389507684,7.723751883572474,0.8608737999999789,17.93781120761826,False,0,-1
1740465080593,Compass,15.0,46.22119035139619,1.0446459,323.99896,0.0,0.0,0.0,0,1.0446458999999777,311.4511147389365,311.6071583141373,8.03609981277813,2.520626899999968,17.931840638695277,False,0,-1
1740465080694,Compass,15.5,46.31903631337768,1.668742,321.25522,0.0,0.0,0.0,0,1.6687420000000088,308.69334159188526,310.48462521622685,7.997987808949682,0.6240961000000311,17.88215312694347,False,0,-1
1740465081035,Compass,16.0,46.31903631337768,2.0966506,325.71747,0.0,0.0,0.0,0,2.0966505999999754,306.47721137548865,309.3422579507332,7.621524955766305,0.42790859999996655,17.846315343037734,False,0,-1
1740465104933,Compass,16.5,48.15826772216791,-69.05118,284.51544,0.0,0.0,0.0,0,290.94882,304.3934346252518,308.2379583669426,6.919416067550842,71.14783059999996,17.793530123213728,False,0,-1
1740465105193,Compass,17.0,48.577057020264206,-77.5954,283.43228,0.0,0.0,0.0,0,282.4046,302.7784607762466,307.22798463603743,5.97022571018539,8.544219999999996,17.774071097119236,False,0,-1
1740465105573,Compass,17.5,48.804776917838694,-84.63353,283.36273,0.0,0.0,0.0,0,275.36647,301.77326342209284,306.3442918965042,4.815841042849659,7.038130000000024,17.731632152829064,False,0,-1
1740465105873,Compass,18.0,48.804776917838694,-84.56677,282.90884,0.0,0.0,0.0,0,275.43323,301.4385186922205,305.709159463709,3.7457609592002936,0.06675999999998794,17.777279723252153,False,0,-1
1740465106373,Compass,18.5,50.05578918816484,-86.313255,283.063,0.0,0.0,0.0,0,273.686745,302.1013219706544,305.27341395048376,2.9382353168657374,1.746485000000007,17.735412083106343,False,0,-1
1740465106654,Compass,19.0,51.63767247610992,-88.65618,285.8724,0.0,0.0,0.0,0,271.34382,302.88094029168633,305.0184786133686,2.4966559544999525,2.3429249999999797,17.766982417993326,False,0,-1
1740465107033,Compass,19.5,54.86300409884607,-84.79624,292.3081,0.0,0.0,0.0,0,275.20376,303.74778465631573,304.9368191734063,2.3854288511919415,3.8599399999999946,17.71953454319745,False,0,-1
1740465107293,Compass,20.0,57.53806484623896,-80.183685,299.75345,0.0,0.0,0.0,0,279.81631500000003,304.82222600518736,304.99411347026955,2.4348777551579897,4.612555000000043,17.62898256322151,False,0,-1
1740465107635,Compass,20.5,60.940961440151234,-81.94394,301.61365,0.0,0.0,0.0,0,278.05606,305.81132319601176,305.18356146201774,2.4946214608478234,1.7602550000000292,2.292317861885557,True,1,1
1740465107993,Compass,21.0,63.534531703239935,-86.63995,297.14728,0.0,0.0,0.0,1,273.36005,306.7337968494579,305.4533818566645,2.434047045883778,4.696010000000001,1.7781387216491698,True,1,1
1740465108177,Compass,21.5,64.07432817634532,-84.486305,303.43262,0.0,0.0,0.0,1,275.513695,307.9947627622288,305.8004328441847,2.234819418430359,2.153644999999983,1.5465442972011099,True,1,1
1740465108553,Compass,22.0,64.07432817634532,-81.82924,300.21573,0.0,0.0,0.0,1,278.17076,308.0037083035922,306.2308360673396,1.9365331431533719,2.6570649999999887,1.347945958265861,True,1,1
1740465108753,Compass,22.5,64.07432817634532,-82.980965,300.26758,0.0,0.0,0.0,1,277.01903500000003,307.62708468220904,306.7096021247119,1.718090094733957,1.1517249999999422,1.5102538224198758,True,1,1
1740465109113,Compass,23.0,60.14672814251828,-85.57676,292.70163,0.0,0.0,0.0,1,274.42324,307.4684499924504,307.1951286576768,1.5825550282670946,2.5957950000000096,1.6007417244138131,True,1,1
1740465109453,Compass,23.5,56.87781586435964,-80.85969,291.92224,0.0,0.0,0.0,1,279.14031,307.3366258284376,307.7256067625823,1.6753674355109196,4.717069999999978,1.6943250086100692,True,1,1
1740465109714,Compass,24.0,56.30903152470303,-79.32175,292.3815,0.0,0.0,0.0,1,280.67825,307.2351545014746,308.265010152227,1.9532746401180194,1.5379399999999919,1.6830442232356495,True,1,1
1740465109993,Compass,24.5,54.70006998395889,-82.68449,293.68158,0.0,0.0,0.0,1,277.31551,306.8257666959489,308.78710004586554,2.2713108328939766,3.362739999999974,1.6728599556826511,True,1,1
1740465110273,Compass,25.0,54.70006998395889,-88.10375,285.48376,0.0,0.0,0.0,1,271.89625,306.9790282348949,309.2273030511772,2.4756147504118085,5.419260000000008,1.5866236479130431,True,1,1
1740465110475,Compass,25.5,54.70006998395889,-85.55008,293.49942,0.0,0.0,0.0,1,274.44992,307.8945670395441,309.44026709210226,2.49930030281279,2.553670000000011,1.6332903741888154,True,1,1
1740465110853,Compass,26.0,59.39134643405553,-85.68598,294.60736,0.0,0.0,0.0,1,274.31402,309.2828128312393,309.55313634031006,2.4678217238098124,0.13589999999999236,1.6330864420475588,True,1,1
1740465111053,Compass,26.5,61.34256398496888,-86.48885,299.63638,0.0,0.0,0.0,1,273.51115,310.16383828615943,309.5977614602717,2.4363570952476348,0.8028700000000413,1.8576665659771239,True,1,1
1740465111473,Compass,27.0,65.5323751095594,-91.645874,298.90387,0.0,0.0,0.0,1,268.354126,311.7049562298976,309.5898418374791,2.4439542627262663,5.1570239999999785,2.006119527003163,True,1,1
1740465111654,Compass,27.5,67.21237911463929,-90.56804,305.4018,0.0,0.0,0.0,1,269.43196,312.9132768498592,310.07901791872166,2.683358408623901,1.0778339999999957,2.043199608864343,True,1,1
1740465112053,Compass,28.0,70.32455452222929,-87.21994,305.33746,0.0,0.0,0.0,1,272.78006,313.64267160058955,310.28826547041876,2.565546198075237,3.348099999999988,2.0697486194159582,True,1,1
1740465112233,Compass,28.5,71.22351481428026,-90.149605,302.46106,0.0,0.0,0.0,1,269.850395,313.33684192913233,310.35060370648483,2.485516213053062,2.929665,2.099617153705655,True,1,1
1740465112633,Compass,29.0,71.22351481428026,-94.41355,298.15973,0.0,0.0,0.0,1,265.58645,311.1892233761036,310.3336808840628,2.5108466020658895,4.263944999999978,2.044343308740762,True,1,1
1740465112814,Compass,29.5,71.22351481428026,-91.710945,304.17883,0.0,0.0,0.0,1,268.289055,309.69674702671074,310.2990456084908,2.5501709623095983,2.7026050000000055,2.0437288345806928,True,1,1
1740465113213,Compass,30.0,70.14622005140406,-84.96136,302.47943,0.0,0.0,0.0,1,275.03864,308.29646148163346,310.3622991041096,2.534885314975118,6.749584999999968,1.9466032543157183,True,1,1
1740465113393,Compass,30.5,69.10957106291428,-85.16416,296.731,0.0,0.0,0.0,1,274.83584,307.34965565056115,310.62901473098185,2.7164820892462953,0.2027999999999679,23.150563583302027,False,0,-1
1740465113753,Compass,31.0,63.28670501179532,-90.41508,289.16937,0.0,0.0,0.0,1,269.58492,314.6742670470763,311.027922937447,3.268930963233892,5.250920000000008,23.185085699381975,False,0,-1
1740465113953,Compass,31.5,60.436595132833226,-89.32562,291.22943,0.0,0.0,0.0,1,270.67438,310.3738677769306,311.6113895457351,4.260239396373022,1.0894599999999741,23.151441615143952,False,0,-1
1740465114353,Compass,32.0,56.49118432330836,-84.92819,286.10812,0.0,0.0,0.0,1,275.07181,307.7608402369407,312.4689161808126,5.736943033878856,4.397430000000043,23.214448106886664,False,0,-1
1740465114538,Compass,32.5,54.32695434818705,-86.133,282.7955,0.0,0.0,0.0,1,273.867,306.7251858985633,313.6339700765804,7.4457765846260395,1.204810000000009,23.247520451749967,False,0,-1
1740465114953,Compass,33.0,52.28247346147656,-89.1055,285.4405,0.0,0.0,0.0,1,270.8945,307.3750379059647,315.15261726003797,9.059697885174396,2.972500000000025,23.308672897751332,False,0,-1
1740465115139,Compass,33.5,52.03045232121281,-87.66036,291.34662,0.0,0.0,0.0,1,272.33964000000003,310.2316152655217,316.96231471046906,10.490269465063767,1.4451400000000376,23.333620353193805,False,0,-1
1740465121862,Compass,34.0,47.69446213922535,4.76884,347.26233,0.0,0.0,0.0,1,4.7688400000000115,314.164572689243,318.94859108259203,11.503939904189188,92.42919999999998,23.36356576195119,False,0,-1
1740465121954,Compass,34.5,46.56472310129203,7.6499195,346.6477,0.0,0.0,0.0,1,7.64991950000001,317.6885793268743,320.93894317638063,11.928672569560987,2.8810794999999985,23.29826439334562,False,0,-1
1740465122473,Compass,35.0,46.56472310129203,10.272518,356.3401,0.0,0.0,0.0,1,10.272517999999991,321.665275974182,322.30828335618577,12.330335583926683,2.622598499999981,23.3680336287027,False,0,-1
1740465122573,Compass,35.5,46.56472310129203,9.852354,348.95935,0.0,0.0,0.0,1,9.852353999999991,326.5055711267507,323.7276520305301,12.081295906886423,0.42016399999999976,23.363569503095878,False,0,-1
1740465123074,Compass,36.0,48.84230044234199,11.152655,5.567932,0.0,0.0,0.0,1,11.152654999999982,330.8126503656503,325.4297884261155,11.453332489852695,1.3003009999999904,23.377670810382487,False,0,-1
1740465123354,Compass,36.5,56.36522919761792,10.233121,357.46112,0.0,0.0,0.0,1,10.233120999999983,333.9689311279671,327.3142557962936,10.436244481235857,0.9195339999999987,23.403072019194724,False,0,-1
1740465123533,Compass,37.0,62.34637369165908,8.8159685,355.22012,0.0,0.0,0.0,1,8.815968499999997,336.8422087831763,329.36882273901693,9.189592574602115,1.417152499999986,23.43772357616334,False,0,-1
1740465124499,Compass,37.5,67.81540892378369,12.392348,351.21823,0.0,0.0,0.0,1,12.392348000000027,338.09060706347776,331.46899256297326,8.0302498844219,3.57637950000003,23.387205368625935,False,0,-1
1740465124793,Compass,38.0,67.81540892378369,8.845667,350.49973,0.0,0.0,0.0,2,8.845666999999992,337.2049370573916,332.71621990613846,6.447498882329396,3.546681000000035,1.4442589481131838,True,1,2
1740465124893,Compass,38.5,67.81540892378369,8.002356,334.0916,0.0,0.0,0.0,2,8.00235600000002,335.2143697441525,333.7326065350037,4.933163074994126,0.8433109999999715,1.428277235928714,True,1,2
1740465125233,Compass,39.0,66.18953608766267,6.700721,324.99265,0.0,0.0,0.0,2,6.700720999999987,331.66439789209556,334.4827475732742,3.657758934236628,1.301635000000033,1.5136341632596204,True,1,2
1740465125494,Compass,39.5,59.956299189493016,9.999725,332.4946,0.0,0.0,0.0,2,9.999725000000012,333.29288617072115,334.93651219953534,2.9514582569733543,3.299004000000025,1.4521451860269905,True,1,2
1740465125873,Compass,40.0,57.84877240486612,10.070715,338.99115,0.0,0.0,0.0,2,10.070715000000007,334.992196451235,335.210593675571,2.723214950089454,0.07098999999999478,1.4711165733673908,True,1,2
1740465126114,Compass,40.5,57.84877240486612,9.034594,330.388,0.0,0.0,0.0,2,9.034594000000027,338.193542046816,335.33044111648564,2.7041582905759416,1.03612099999998,1.7361229290938966,True,1,2
1740465126413,Compass,41.0,57.7195198243194,13.982234,331.52094,0.0,0.0,0.0,2,13.982234000000005,341.73416262486455,335.2768624674608,2.679918652987487,4.9476399999999785,1.7082429692838461,True,1,2
1740465126673,Compass,41.5,57.84877240486612,17.391422,333.81314,0.0,0.0,0.0,2,17.391421999999977,332.87298283672123,335.1138960159146,2.5686059330602067,3.409187999999972,2.029294960768629,True,1,2
1740465126873,Compass,42.0,57.94184854231008,15.3123255,328.7565,0.0,0.0,0.0,2,15.312325499999986,332.9343787598537,335.04506785257325,2.5219815210425223,2.0790964999999915,2.061893781280228,True,1,2
1740465127216,Compass,42.5,58.31524645193571,11.265785,331.10693,0.0,0.0,0.0,2,11.265784999999994,332.9173915482391,335.16208483651195,2.5706493294201245,4.046540499999992,2.0282613859848793,True,1,2
1740465127514,Compass,43.0,58.31524645193571,12.706068,339.42038,0.0,0.0,0.0,2,12.706068000000016,333.31204052066875,335.54502782534024,2.4367485763224024,1.4402830000000222,1.9876453347695895,True,1,2
1740465127754,Compass,43.5,59.17459600622551,11.764347,338.06024,0.0,0.0,0.0,2,11.764346999999987,334.92387250618447,335.91410623935917,2.4899493473596683,0.9417210000000296,2.0019998660198066,True,1,2
1740465128014,Compass,44.0,59.05254545741445,5.659896,348.7816,0.0,0.0,0.0,2,5.659896000000003,335.7666427416876,336.20721735886025,2.628595159699467,6.104450999999983,1.9275500557038576,True,1,2
1740465128278,Compass,44.5,58.31524645193571,3.0506942,331.50473,0.0,0.0,0.0,2,3.0506942000000095,336.0385290478021,336.3221370237197,2.7562212665374766,2.609201799999994,1.841706360521955,True,1,2
1740465128573,Compass,45.0,58.23534552786649,9.964306,335.20892,0.0,0.0,0.0,2,9.964306000000022,335.64611029028623,336.27772939790094,2.666708122728371,6.913611800000012,1.861707961209137,True,1,2
1740465128833,Compass,45.5,57.179371006946205,14.357741,332.77496,0.0,0.0,0.0,2,14.357740999999976,336.17251460727056,336.9253624428678,2.94579430567392,4.393434999999954,1.9454700333257795,True,1,2
1740465129073,Compass,46.0,50.2614259397801,12.980428,329.59567,0.0,0.0,0.0,2,12.980428000000018,336.9696245032334,337.7806984754099,3.51237440849481,1.3773129999999583,1.9162180462594673,True,1,2
1740465129255,Compass,46.5,44.95866156815614,10.708743,335.17154,0.0,0.0,0.0,2,10.708743000000027,337.40854272451986,338.76605600313144,4.078227373582169,2.271684999999991,2.0102914056424526,True,1,2
1740465129553,Compass,47.0,44.61239317723271,6.7523146,334.6662,0.0,0.0,0.0,2,6.752314599999977,338.8290623810054,339.859677409671,4.668051984569605,3.95642840000005,2.0639031680447726,True,1,2
1740465129936,Compass,47.5,44.61239317723271,5.894133,343.96362,0.0,0.0,0.0,2,5.894133000000011,339.38886324375125,340.8680916650494,5.135998338272545,0.8581815999999662,2.017755139537838,True,1,2
1740465130138,Compass,48.0,44.61239317723271,2.6481352,346.9614,0.0,0.0,0.0,2,2.648135200000013,339.9173370197077,341.72253890843615,5.290476316650292,3.245997799999998,1.8849423274221406,True,1,2
1740465130515,Compass,48.5,44.61239317723271,-2.5813808,340.16135,0.0,0.0,0.0,2,357.4186192,341.06804823758347,342.4121497973505,5.169440214401322,5.22951599999999,2.043637526249433,True,1,2
1740465130793,Compass,49.0,44.61239317723271,2.8593621,339.17758,0.0,0.0,0.0,2,2.8593620999999985,342.5874785112244,342.958114035015,4.8247817199263885,5.440742899999975,1.742088978783251,True,1,2
1740465131076,Compass,49.5,46.31271086321767,5.8086424,335.69366,0.0,0.0,0.0,2,5.8086423999999965,345.7644192479849,343.31639896552787,4.471506774217444,2.949280299999998,1.6803817001215922,True,1,2
1740465131333,Compass,50.0,46.31271086321767,6.77949,352.7057,0.0,0.0,0.0,2,6.77949000000001,347.69775446406095,343.4960766023566,4.246760679011336,0.9708476000000132,1.758697500621534,True,1,2
1740465131613,Compass,50.5,47.46664124677456,6.053685,353.6058,0.0,0.0,0.0,2,6.053684999999973,349.7163616187619,343.42096233300276,4.370292076835218,0.7258050000000367,1.7752869776309104,True,1,2
1740465131793,Compass,51.0,47.46664124677456,7.674922,345.3248,0.0,0.0,0.0,2,7.674921999999981,350.0500863368617,342.99653396543374,5.09684496223829,1.6212370000000078,1.7391970805348111,True,1,2
