Timestamp_(ms),Type,step,value_1,value_2,value_3,GroundTruth,value_4,value_5,turns,Corrected_Heading
1740465160270,Gyro,77.5,-0.0356783601227521,-0.5992643203661138,211.72150845047145,0.0,0.0,0.0,4,197.01732652672302
1740465160506,Gyro,78.0,-0.0507179307520033,-8.770651457992694,222.1081636645936,0.0,0.0,0.0,4,207.40398174084518
1740465160885,Gyro,78.5,-0.0421870698204571,-17.670541478260656,224.1855143478234,0.0,0.0,0.0,4,209.481332424075
1740465161045,Gyro,79.0,-0.0304104585165017,-27.34410826119614,239.5201134684509,0.0,0.0,0.0,4,7.599820136054973
1740465167329,Gyro,79.5,-0.050471240386884,-36.944871302059056,247.04989601503465,0.0,0.0,0.0,4,15.129602682638733
1740465167706,Gyro,80.0,-0.0558802871797247,-46.16170230042443,254.40838057207935,0.0,0.0,0.0,4,4.190986287168585
1740465167924,Gyro,80.5,-0.0511642702876358,-54.90010200065316,262.09309654788836,0.0,0.0,0.0,4,353.5786013104627
1740465168126,Gyro,81.0,-0.0592298910473284,-63.16786654952525,269.4221634847957,0.0,0.0,0.0,4,342.6105672948552
1740465168486,Gyro,81.5,-0.0606503593679234,-70.3586895377566,276.5603034030696,0.0,0.0,0.0,4,331.45160626061426
1740465168870,Gyro,82.0,-0.0620063659519378,-76.18668532298048,282.67449914023854,0.0,0.0,0.0,4,319.2687010452683
1740465169064,Gyro,82.5,-0.0580546501063346,-80.48478146224161,287.83296709054906,0.0,0.0,0.0,4,306.13006804306394
1740465169444,Gyro,83.0,-0.0740133105225162,-82.88814517718112,291.58063731938194,0.0,0.0,0.0,4,291.58063731938194
1740465169649,Gyro,83.5,-0.0738052092926699,-83.06100162863582,293.85833199084317,0.0,0.0,0.0,5,286.543231738165
1740465169927,Gyro,84.0,-0.0948820850947945,-79.95065591467704,294.346114066685,0.0,0.0,0.0,5,287.55352097491243
1740465170165,Gyro,84.5,-0.0904980979462166,-74.22728109676277,292.3892973161129,0.0,0.0,0.0,5,286.1192113852459
1740465170427,Gyro,85.0,-0.100548812879953,-74.08039712978008,293.9890458221606,0.0,0.0,0.0,5,288.2414670521992
1740465170747,Gyro,85.5,-0.104001705708361,-73.70737623373563,295.0237500915296,0.0,0.0,0.0,5,289.7986784824738
1740465171104,Gyro,86.0,-0.0944599171002865,-73.66626833082618,295.63514418437046,0.0,0.0,0.0,5,290.9325797362202
1740465171325,Gyro,86.5,-0.0711061748268968,-74.14529708695564,295.23074852565844,0.0,0.0,0.0,5,291.0506912384138
1740465171692,Gyro,87.0,-0.0647543877930623,-74.88523116835478,293.95951913696933,0.0,0.0,0.0,5,290.3019690106303
1740465171885,Gyro,87.5,-0.0456224688212743,-75.19813777345448,292.30907597253656,0.0,0.0,0.0,5,289.17403300710305
1740465172292,Gyro,88.0,-0.0408773441501727,-75.5929273337683,290.3899703170936,0.0,0.0,0.0,5,287.7774345125657
1740465172426,Gyro,88.5,-0.0228333604736839,-76.20817846976044,288.1324212585778,0.0,0.0,0.0,5,286.0423926149554
1740465172804,Gyro,89.0,-0.0248951131884599,-76.68197478881896,285.7300193527263,0.0,0.0,0.0,5,284.16249787000953
1740465173045,Gyro,89.5,-0.0144506495753512,-76.78665013827957,283.37089814971876,0.0,0.0,0.0,5,282.3258838279076
1740465173386,Gyro,90.0,-0.0048128999321673,-76.70445588852475,281.74676070610974,0.0,0.0,0.0,5,281.22425354520414
1740465173666,Gyro,90.5,0.0126432695724091,-76.85669690388924,280.0181573847629,0.0,0.0,0.0,5,280.0181573847629
1740465173924,Gyro,91.0,0.0181449756554427,-76.9713872111792,278.83609446877733,0.0,0.0,0.0,5,278.83609446877733
1740465174255,Gyro,91.5,0.0307320330382474,-76.74420119810304,277.4534395063713,0.0,0.0,0.0,5,277.4534395063713
1740465174486,Gyro,92.0,0.0381353662239289,-76.49520022719751,277.3391106570741,0.0,0.0,0.0,5,277.3391106570741
1740465174787,Gyro,92.5,0.0388361296662303,-76.48682851748846,277.25457242562595,0.0,0.0,0.0,5,277.25457242562595
1740465175049,Gyro,93.0,0.0216722971238964,-76.12892621739039,277.78113546910424,0.0,0.0,0.0,5,277.78113546910424
1740465175346,Gyro,93.5,0.0346593047182081,-75.55210467571011,278.7309176789767,0.0,0.0,0.0,5,278.7309176789767
1740465175624,Gyro,94.0,0.0244034754946057,-74.82369488492881,279.7747199346158,0.0,0.0,0.0,5,279.7747199346158
1740465175864,Gyro,94.5,0.0284702006456355,-74.7073490774754,280.1770634913337,0.0,0.0,0.0,5,280.1770634913337
1740465176146,Gyro,95.0,0.0124522237178815,-74.56327008139827,280.17225875122256,0.0,0.0,0.0,5,280.17225875122256
1740465176444,Gyro,95.5,0.0089951992850603,-74.29480849100925,280.41433802549517,0.0,0.0,0.0,5,286.543231738165
1740465176667,Gyro,96.0,0.0068780427116704,-74.30887418927664,280.9849644949296,0.0,0.0,0.0,5,286.6760800852659
1740465176966,Gyro,96.5,-0.0045696938067995,-74.57358266426847,281.0179649656717,0.0,0.0,0.0,5,286.2713024336744
1740465177224,Gyro,97.0,-0.0188780526626346,-74.60585389506285,281.9204115887511,0.0,0.0,0.0,5,286.73597093442027
1740465177505,Gyro,97.5,-0.0320449382853869,-74.45803346354928,283.2859957437037,0.0,0.0,0.0,5,287.6637769670393
1740465177765,Gyro,98.0,-0.0601679806917286,-74.37019596632798,285.3758019156553,0.0,0.0,0.0,5,289.31580501665735
1740465177945,Gyro,98.5,-0.0785134865230458,-74.2686993939187,287.28517044785536,0.0,0.0,0.0,5,290.78739542652386
1740465178310,Gyro,99.0,-0.0908080580970895,-73.89065614775983,289.7415832363483,0.0,0.0,0.0,5,292.80603009268316
1740465178490,Gyro,99.5,-0.1008122195299105,-73.20701497417369,292.4932100261488,0.0,0.0,0.0,5,295.11987876015013
1740465178825,Gyro,100.0,-0.1030430157839151,-72.39076206505307,296.0482586204607,0.0,0.0,0.0,5,298.23714923212844
1740465179025,Gyro,100.5,-0.1048708498640066,-72.09404087675624,298.38252961424945,0.0,0.0,0.0,5,300.13364210358367
1740465179389,Gyro,101.0,-0.111804826899966,-71.64343960804099,301.6496483981657,0.0,0.0,0.0,5,302.9629827651664
1740465179684,Gyro,101.5,-0.1205788912013716,-71.03080315822079,303.73438472703134,0.0,0.0,0.0,5,304.60994097169845
1740465179905,Gyro,102.0,-0.1076678948443923,-70.48242359431102,307.7628375710979,0.0,0.0,0.0,5,308.2006156934315
1740465180124,Gyro,102.5,-0.0828250709607705,-70.46854201863269,310.32047321346477,0.0,0.0,0.0,5,310.32047321346477
1740465180484,Gyro,103.0,-0.0707191019983646,-70.32975791598479,312.94159932984263,0.0,0.0,0.0,5,312.94159932984263
1740465180765,Gyro,103.5,-0.0333154085300747,-70.26075995455946,314.4665761359884,0.0,0.0,0.0,5,314.4665761359884
1740465181009,Gyro,104.0,-0.0249206592043147,-70.36671779503021,315.49592911081675,0.0,0.0,0.0,5,315.49592911081675
1740465181207,Gyro,104.5,-0.0250469999096106,-70.779965089244,315.571773082703,0.0,0.0,0.0,5,315.571773082703
1740465181567,Gyro,105.0,-0.0449678760071913,-70.6590688960436,315.59586475645256,0.0,0.0,0.0,5,315.59586475645256
1740465181864,Gyro,105.5,-0.0494872523613919,-70.11446279110737,315.2067556521701,0.0,0.0,0.0,5,315.2067556521701
1740465182132,Gyro,106.0,-0.0530585556974494,-69.69958139882232,314.6929828179106,0.0,0.0,0.0,5,314.6929828179106
1740465182411,Gyro,106.5,-0.0556051857520424,-69.49841145276152,313.38988313827673,0.0,0.0,0.0,5,313.38988313827673
1740465182685,Gyro,107.0,-0.0622338527927419,-70.23531483259151,311.39496294867234,0.0,0.0,0.0,5,311.39496294867234
1740465182966,Gyro,107.5,-0.0889963546209534,-69.7158119814964,310.0628234096073,0.0,0.0,0.0,5,310.0628234096073
1740465183186,Gyro,108.0,-0.1380876531111458,-67.85389094995017,318.3817992709998,0.0,0.0,0.0,5,318.3817992709998
1740465183506,Gyro,108.5,-0.1637921744110801,-64.33866169120552,323.14105140895333,0.0,0.0,0.0,5,323.14105140895333
1740465183766,Gyro,109.0,-0.1599009360831952,-59.5297320686165,324.9254045080053,0.0,0.0,0.0,5,324.9254045080053
1740465184065,Gyro,109.5,-0.1859043979233387,-53.718872540175894,323.8737940274561,0.0,0.0,0.0,5,323.8737940274561
1740465184347,Gyro,110.0,-0.2051488917307919,-46.942639995716995,320.28322995096056,0.0,0.0,0.0,5,320.28322995096056
1740465184565,Gyro,110.5,-0.2187053406539693,-39.55211231167001,305.8380636449784,0.0,0.0,0.0,5,305.8380636449784
1740465185065,Gyro,111.0,-0.2171729808354012,-31.78510228829645,294.70083272637766,0.0,0.0,0.0,5,294.70083272637766
1740465185285,Gyro,111.5,-0.2158013223123545,-24.02166460555708,286.03213148741077,0.0,0.0,0.0,5,286.03213148741077
1740465185947,Gyro,112.0,-0.1883308717582521,-16.466144339293685,280.9138085125825,0.0,0.0,0.0,5,280.9138085125825
1740465186324,Gyro,112.5,-0.1708781012804948,-9.49713503043466,277.1975125008139,0.0,0.0,0.0,5,277.1975125008139
1740465190284,Gyro,113.0,-0.1474926190574484,-3.212488507714892,275.4451674403366,0.0,0.0,0.0,6,289.04852467396296
1740465190624,Gyro,113.5,-0.1291622946485241,2.1160738437070785,275.1275050931644,0.0,0.0,0.0,6,288.73086232679077
1740465190846,Gyro,114.0,-0.1172250629141339,6.518485718502711,277.25889025825103,0.0,0.0,0.0,6,290.8622474918774
1740465191207,Gyro,114.5,-0.1172010747897142,9.98288400846671,280.87084370709044,0.0,0.0,0.0,6,294.4742009407168
1740465191385,Gyro,115.0,-0.093760484103804,12.68448861176841,286.40846413206583,0.0,0.0,0.0,6,300.0118213656922
1740465191744,Gyro,115.5,-0.0717126277325064,13.89086758741403,301.4762520071883,0.0,0.0,0.0,6,315.07960924081465
1740465191947,Gyro,116.0,-0.043019370848427,13.683638550637308,305.19370024190545,0.0,0.0,0.0,6,17.122792940533657
1740465192266,Gyro,116.5,-0.0494400315983452,12.309403002255497,318.59232072572354,0.0,0.0,0.0,6,25.38362108873548
1740465192506,Gyro,117.0,-0.0453448870965146,10.123328426740644,330.0623026348441,0.0,0.0,0.0,6,31.715810662239733
1740465192844,Gyro,117.5,-0.0610485078308394,9.47381813674392,341.9285924125491,0.0,0.0,0.0,6,38.4443081043284
1740465193066,Gyro,118.0,-0.0671307795811499,9.379587886008387,344.9457984439319,0.0,0.0,0.0,6,36.323721800094916
1740465193305,Gyro,118.5,-0.0536851739020392,9.77362398277203,347.46588265445814,0.0,0.0,0.0,6,33.70601367500484
1740465193586,Gyro,119.0,-0.0352610440752986,9.943668137561174,344.21538595619074,0.0,0.0,0.0,6,25.317724641121117
1740465193805,Gyro,119.5,-0.0556592915870343,10.343786270774638,335.19430834912976,0.0,0.0,0.0,6,11.15885469844386
1740465194146,Gyro,120.0,-0.047523147138391,11.371500776658904,320.402649833275,0.0,0.0,0.0,6,351.2294038469728
1740465194484,Gyro,120.5,-0.0268928153993262,12.356718924909954,291.75180463222927,0.0,0.0,0.0,6,317.4407663103108
1740465194665,Gyro,121.0,-0.0066231318493428,12.823650721412074,275.69709888852236,0.0,0.0,0.0,6,296.24826823098755
1740465195006,Gyro,121.5,-0.0125076175541482,13.05660904161475,262.7940508826382,0.0,0.0,0.0,6,278.2074278894871
1740465195304,Gyro,122.0,-0.0092635448896827,13.495371292840636,254.0846452566167,0.0,0.0,0.0,6,264.36022992784933
1740465195586,Gyro,122.5,-0.0220061606983782,13.949709242987735,249.31911045112483,0.0,0.0,0.0,6,254.45690278674113
1740465195765,Gyro,123.0,-0.0119847107912061,14.09339203170954,247.705111317421,0.0,0.0,0.0,6,247.705111317421
1740465196125,Gyro,123.5,-0.0303458009616864,14.063579321346678,249.67338499836248,0.0,0.0,0.0,6,249.67338499836248
1740465196426,Gyro,124.0,-0.0244735852612942,14.201108497221144,255.5672735992123,0.0,0.0,0.0,6,255.5672735992123
1740465196650,Gyro,124.5,-0.045277704494867,14.327741353710191,264.5613143380158,0.0,0.0,0.0,6,264.5613143380158
1740465196986,Gyro,125.0,-0.0379711719795026,14.30959388689097,277.2683749787479,0.0,0.0,0.0,6,277.2683749787479
1740465197245,Gyro,125.5,-0.0517220327236999,13.937719472376427,292.65113081071894,0.0,0.0,0.0,6,292.65113081071894
1740465197484,Gyro,126.0,-0.0606092038103948,13.853076109349294,298.3786182379827,0.0,0.0,0.0,6,298.3786182379827
1740465197825,Gyro,126.5,-0.0747091963605744,13.73764296861703,315.00423908466445,0.0,0.0,0.0,6,315.00423908466445
1740465198006,Gyro,127.0,-0.0659180626096755,13.54725953890144,321.0138519025788,0.0,0.0,0.0,6,321.0138519025788
1740465198344,Gyro,127.5,-0.0770379837280148,13.5975326560966,324.4579354462204,0.0,0.0,0.0,6,324.4579354462204
1740465198544,Gyro,128.0,-0.0701915643609014,13.927895262994276,324.3367114874103,0.0,0.0,0.0,6,324.3367114874103
1740465198886,Gyro,128.5,-0.0729958537826078,14.227480290290773,336.05555464857395,0.0,0.0,0.0,6,336.05555464857395
1740465199085,Gyro,129.0,-0.06478372722589,14.223586493461744,336.11802459300026,0.0,0.0,0.0,6,336.11802459300026
1740465199447,Gyro,129.5,-0.065706225799803,14.50221457012078,333.36832445570053,0.0,0.0,0.0,6,333.36832445570053
1740465199664,Gyro,130.0,-0.0495553267497869,15.111348797973012,327.5306361752167,0.0,0.0,0.0,6,327.5306361752167
1740465199983,Gyro,130.5,-0.0371966358253673,15.416574410918416,318.42230145798897,0.0,0.0,0.0,6,318.42230145798897
1740465200208,Gyro,131.0,-0.0435500219693685,15.478067276233878,318.54734845047017,0.0,0.0,0.0,6,318.54734845047017
1740465200405,Gyro,131.5,-0.0483896022274593,15.731319561621255,319.3274940732227,0.0,0.0,0.0,6,319.3274940732227
1740465200845,Gyro,132.0,-0.0450377718041838,16.4268764338017,322.1340172997673,0.0,0.0,0.0,6,322.1340172997673
1740465201105,Gyro,132.5,-0.0411480026855176,17.159193614906627,325.0837745243504,0.0,0.0,0.0,6,325.0837745243504
1740465201385,Gyro,133.0,-0.0262978442625037,17.417667747956642,328.10192397515135,0.0,0.0,0.0,6,328.10192397515135
1740465201645,Gyro,133.5,-0.0291629451006861,17.693875455704266,331.67788535141807,0.0,0.0,0.0,6,331.67788535141807
1740465201944,Gyro,134.0,-0.0233813340310556,18.206230845374087,335.7656261719476,0.0,0.0,0.0,6,335.7656261719476
1740465202189,Gyro,134.5,-0.0362750038215098,18.773023879045212,339.6125425171584,0.0,0.0,0.0,6,339.6125425171584
1740465202465,Gyro,135.0,-0.0174394504671459,19.095697867276662,343.1272271820815,0.0,0.0,0.0,6,17.122792940533657
1740465202745,Gyro,135.5,-0.0240159453828045,19.25147669826718,345.2896471199697,0.0,0.0,0.0,6,19.285212878421817
1740465203025,Gyro,136.0,-0.032529370035959,19.822829175220424,355.8644109382109,0.0,0.0,0.0,6,27.431721999630724
1740465203266,Gyro,136.5,-0.0323061983176851,20.385435433474747,352.81979599868816,0.0,0.0,0.0,6,21.95885236307572
1740465203445,Gyro,137.0,-0.0218618095087607,20.937620647597004,349.7657863419376,0.0,0.0,0.0,6,16.47658800929287
1740465203829,Gyro,137.5,-0.0334405562591692,21.333864932003667,346.3279380581848,0.0,0.0,0.0,6,10.610485028507753
1740465204086,Gyro,138.0,-0.0285465285326246,21.776935028113503,351.5486479601135,0.0,0.0,0.0,6,13.402940233404138
1740465204224,Gyro,138.5,-0.0411609402039223,22.188153770839875,353.63522208237566,0.0,0.0,0.0,6,13.061259658634015
1740465204524,Gyro,139.0,-0.0252001274374956,22.3327865478912,342.94613275579843,0.0,0.0,0.0,6,359.9439156350245
1740465204865,Gyro,139.5,-0.0395215965965343,22.50374553841098,342.2358161784856,0.0,0.0,0.0,6,356.8053443606794
1740465205085,Gyro,140.0,-0.0361051159270018,22.8212325403724,330.1693438672729,0.0,0.0,0.0,6,342.3106173524344
1740465205366,Gyro,140.5,-0.0470895810932325,22.884877450473734,320.2283720169952,0.0,0.0,0.0,6,329.9413908051244
1740465205725,Gyro,141.0,-0.0475913523771488,22.74935040634167,312.1998465871162,0.0,0.0,0.0,6,319.4846106782131
1740465205825,Gyro,141.5,-0.0425377232256288,22.662485274926176,314.4574226315752,0.0,0.0,0.0,6,319.31393202563976
1740465206165,Gyro,142.0,-0.0312494853068646,22.60046105165059,314.062486413857,0.0,0.0,0.0,6,316.4907411108893
1740465206545,Gyro,142.5,-0.0321025031686821,22.368347313173977,302.6155878849261,0.0,0.0,0.0,6,302.6155878849261
1740465206804,Gyro,143.0,-0.0215097127986267,21.88166043412854,294.53410060150026,0.0,0.0,0.0,6,294.53410060150026
1740465207065,Gyro,143.5,-0.0199476760693034,21.442655761359664,289.0675525400423,0.0,0.0,0.0,6,289.0675525400423
1740465207306,Gyro,144.0,-0.0204167497371687,21.206653806799352,294.97931702843715,0.0,0.0,0.0,6,294.97931702843715
1740465207590,Gyro,144.5,-0.0238166113439029,21.047011391957906,290.6937414122227,0.0,0.0,0.0,6,290.6937414122227
1740465207827,Gyro,145.0,-0.0163010864493361,20.677214571428323,289.6329127067635,0.0,0.0,0.0,6,289.6329127067635
1740465208005,Gyro,145.5,-0.025562074757149,20.37603032755778,291.65129649885233,0.0,0.0,0.0,6,291.65129649885233
1740465208504,Gyro,146.0,-0.026255038339627,20.430785103628395,297.1100685746941,0.0,0.0,0.0,6,297.1100685746941
1740465208625,Gyro,146.5,-0.0296124192026541,20.51589763386703,292.96689134684186,0.0,0.0,0.0,6,292.96689134684186
1740465209046,Gyro,147.0,-0.0172361748885646,20.70546514547213,300.05875732591994,0.0,0.0,0.0,6,300.05875732591994
1740465209305,Gyro,147.5,-0.0208359826941873,20.556579065053693,308.7212747466455,0.0,0.0,0.0,6,308.7212747466455
1740465209525,Gyro,148.0,-0.0251821460503821,20.73252203857445,320.2681952664231,0.0,0.0,0.0,6,320.2681952664231
1740465209845,Gyro,148.5,-0.0304017501675445,20.801302535795763,321.5929973455339,0.0,0.0,0.0,6,321.5929973455339
1740465210165,Gyro,149.0,-0.0205592480772537,20.57168506309227,319.9604363909736,0.0,0.0,0.0,6,319.9604363909736
1740465210425,Gyro,149.5,-0.0327198480132457,20.22108806701512,327.4973988591004,0.0,0.0,0.0,6,327.4973988591004
1740465210744,Gyro,150.0,-0.0309721610077052,19.989698703676165,331.11395600671636,0.0,0.0,0.0,6,331.11395600671636
1740465210989,Gyro,150.5,-0.0284973511170163,19.731540337807605,334.0686716117368,0.0,0.0,0.0,6,334.0686716117368
1740465211285,Gyro,151.0,-0.0254587365749873,19.449017671834373,336.21039357583675,0.0,0.0,0.0,6,336.21039357583675
1740465211404,Gyro,151.5,-0.0220196356154263,19.14453540818117,337.38796980068736,0.0,0.0,0.0,6,337.38796980068736
1740465211767,Gyro,152.0,-0.0183433664721415,18.8204982492727,337.4502481879599,0.0,0.0,0.0,6,337.4502481879599
1740465212005,Gyro,152.5,-0.0145932473789409,18.479310897533665,336.24607663932545,0.0,0.0,0.0,6,336.24607663932545
1740465212466,Gyro,153.0,-0.0109325965696327,18.12337805538878,333.62430305645523,0.0,0.0,0.0,6,333.62430305645523
1740465212767,Gyro,153.5,-0.007524732278025,17.75510442526274,329.4337753410204,0.0,0.0,0.0,6,329.4337753410204
1740465213064,Gyro,154.0,-0.0045329727379258,17.376894709580252,323.5233413946921,0.0,0.0,0.0,6,323.5233413946921
1740465213265,Gyro,154.5,-0.0021206361831434,16.991153610766023,315.74184911914165,0.0,0.0,0.0,6,315.74184911914165
